id,from,to,priority,type,shape,name,spreadType,bidi,distance
518508124#2,3820768523,cluster_1668685163_1668685217_262478055_3253177076_3253177078_3820768524_3918673916_3918673918_4221253803_4221253804_4221253809_4363312286_4603453592_4603453593_4603453594_4603453595_8930450388_9850600535_9850600536_9850600539,1,highway.footway,"[1383.74, 327.13]",,center,,
518508124#3,cluster_1668685163_1668685217_262478055_3253177076_3253177078_3820768524_3918673916_3918673918_4221253803_4221253804_4221253809_4363312286_4603453592_4603453593_4603453594_4603453595_8930450388_9850600535_9850600536_9850600539,4402536777,1,highway.footway,"[1375.8, 325.28]",,center,,
518508124#5,4402536778,cluster_1668685163_1668685217_262478055_3253177076_3253177078_3820768524_3918673916_3918673918_4221253803_4221253804_4221253809_4363312286_4603453592_4603453593_4603453594_4603453595_8930450388_9850600535_9850600536_9850600539,1,highway.footway,"[1355.3, 321.47]",,center,,
518508124#6,cluster_1668685163_1668685217_262478055_3253177076_3253177078_3820768524_3918673916_3918673918_4221253803_4221253804_4221253809_4363312286_4603453592_4603453593_4603453594_4603453595_8930450388_9850600535_9850600536_9850600539,4603453623,1,highway.footway,"[1324.64, 317.78]",,center,,
51912365#0,5518191501,cluster_1815335424_1819917465_662338385,1,highway.service,"[1304.83, 313.97]",,,,
51912365#1,cluster_1815335424_1819917465_662338385,662338388,1,highway.service,"[1265.79, 297.4]",,,,
519273960,5063750238,5063750065,1,highway.footway,"[1237.4, 280.36]",,center,,
519881010,5068412365,5068411915,1,highway.footway,"[1210.84, 262.02]",,center,,
52348718#0,665911010,665911051,1,highway.service,"[3819.94, 1794.03]",,,,
52348718#1,665911051,cluster_665911069_9694908643,1,highway.service,"[3802.99, 1761.76]",,,,
52348719,665911105,cluster_665911069_9694908643,1,highway.service,"[3801.05, 1758.08]",,,,
52348720#0,665911111,9694908636,1,highway.service,"[3730.06, 1621.03]",,,,
52348720#1,9694908636,665911111,1,highway.service,"[3709.61, 1602.9]",,,,
52348720#2,665911111,cluster_665911069_9694908643,1,highway.service,"[3709.61, 1602.9]",,,,
52349369#1,665938495,665938512,1,highway.footway,"[3671.15, 1588.71]",,center,,
523630409,5097270927,cluster_196741367_29221514_3837048399_3837048403_3837048405_3837048407_3837048408_3837048410_3837048413_4685880745_5097270924,10,highway.tertiary,"[3643.98, 1578.83]",Memhardstraße,center,,
523630412#0,5097270927,cluster_196741367_29221514_3837048399_3837048403_3837048405_3837048407_3837048408_3837048410_3837048413_4685880745_5097270924,1,highway.service,"[4149.38, 1954.28]",,center,,
523633033#0,5097291346,2341815330,1,highway.footway,"[4123.23, 1967.17]",,center,,
523633033#1,2341815330,5097291347,1,highway.footway,"[4112.2, 1973.11]",,center,,
52480374,665911105,768092101,1,highway.footway,"[3811.44, 1783.44]",,center,,
52482090#0,287019938,cluster_3342715592_3342715594_3342715596,1,highway.service,"[3800.79, 1762.86]",,,,
52482090#3,cluster_3342715592_3342715594_3342715596,3342715598,1,highway.service,"[3800.45, 1762.19]",,,,
527714921#0,5054469383,cluster_1348697004_1447899974_5824657588_5824657589_5824657593,12,highway.primary,"[3795.63, 1752.86]",Ebertstraße,center,,
529397372#1,cluster_5142646319_9962315427,1951034889,1,highway.service,"[3785.3, 1732.89]",,,,
530085625#0,5148297336,cluster_21487180_2400549239_25662552_3767874518_3767874519_3767874532_3767874533_3767874554_9710833646,12,highway.primary,"[3774.12, 1711.58]",Unter den Linden,center,,
532550321,8720635232,5167524345,1,highway.footway,"[3740.7, 1647.23]",,center,,
532727925#1,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,10140452416,12,highway.primary,"[3729.14, 1625.47]",Straße des 17. Juni,center,,
532880150#1,5170705447,5170704257,1,highway.footway,"[3727.02, 1621.26]",,center,,
532880273#0,5170705447,5170705448,1,highway.footway,"[3720.12, 1613.61]",,center,,
532880273#1,5170705448,cluster_10226874045_539321538_6983683520,1,highway.footway,"[3716.98, 1611.27]",,center,,
532972718#0,9891678214,cluster_1987191204_29219465_30731504_4673135645_4673135646_6447810050_9891678215,1,highway.footway,"[3713.56, 1608.72]",,center,,
532972718#1,cluster_1987191204_29219465_30731504_4673135645_4673135646_6447810050_9891678215,cluster_4673135641_4673135642,1,highway.footway,"[3707.91, 1606.02]",,center,,
532972718#3,cluster_4673135641_4673135642,4554486920,1,highway.footway,"[3706.64, 1605.33]",,center,,
533508671#1,8720635229,9824731423,1,highway.footway,"[3651.62, 1584.88]",,center,,
533594855,5176483642,3918673898,1,highway.footway,"[3460.95, 1485.23]",,center,,
534588621#0,341340978,3182529377,11,highway.secondary,"[3445.97, 1469.48]",Spandauer Straße,,,
534588621#1,3182529377,cluster_1827996421_1827996431_1827996436_1827996440_1827996455_1865536623_1865536624_2121324874_21487210_29221504_29221506_341340973_3792418585_3792418589_3792418616_3792418629_3792418630_3792418641_3792418767_3792418791_6795935364_6795935365,11,highway.secondary,"[3442.97, 1468.14]",Spandauer Straße,,,
53786351#0,2951553390,4567040137,1,highway.footway,"[3442.97, 1468.14]",,center,,
53786351#1,4567040137,4567040138,1,highway.footway,"[3431.1, 1466.88]",,center,,
53786351#3,4567040138,4513717189,1,highway.footway,"[3423.33, 1467.66]",,center,,
538530050#0,3463621771,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,1,highway.footway,"[3414.13, 1468.18]",,center,,
538530050#2,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,8317596702,1,highway.footway,"[3408.6, 1467.71]",,center,,
54048862#1,25665007,258127854,12,highway.primary,"[3385.48, 1454.23]",,center,,
54048862#3,258127854,cluster_1472911017_697323164,12,highway.primary,"[3410.7, 1471.98]",,center,,
541295973#1,3463843607,4603453599,1,highway.footway,"[3404.54, 1470.63]",,center,,
541295974,1769589034,cluster_1769589073_4603453626,11,highway.secondary,"[3400.16, 1468.68]",Friedrichstraße,,,
541295978#1,cluster_1673527224_1673527227_21487161_3781110311_3781110312_3781110313_3918673901_3918673903_3918673904_4603453181_51974030_6476575480,5116771739,11,highway.secondary,"[3323.41, 1415.81]",Friedrichstraße,center,,
541320655,5234611518,5234611317,1,highway.footway,"[3310.1, 1406.68]",,center,,
541320665,5234612321,5234611319,1,highway.footway,"[3301.84, 1398.85]",,center,,
541763974,cluster_1472911017_697323164,4489578364,12,highway.primary,"[3299.59, 1395.91]",,center,,
541763975,669878077,31160079,12,highway.primary,"[3297.27, 1387.43]",Karl-Liebknecht-Straße,center,,
542253759,3842228205,5242654079,1,highway.service,"[3461.24, 1485.9]",,,,
54672656#1,4363314593,cluster_1217161461_9891315457,1,highway.footway,"[3460.82, 1485.32]",,center,,
54672656#2,cluster_1217161461_9891315457,688232303,1,highway.footway,"[3448.08, 1474.02]",,center,,
54672663#4,688232254,cluster_3342715710_9047162840,1,highway.service,"[3443.78, 1472.37]",,,,
54672663#6,cluster_3342715710_9047162840,688232365,1,highway.service,"[3438.37, 1471.34]",,,,
54672663#7,688232365,688232202,1,highway.service,"[3512.65, 1607.78]",,,,
54672676,8718852721,cluster_10023486734_303436970,3,highway.residential,"[3529.41, 1657.34]",Philippstraße,,,
54672695,688232406,708874736,1,highway.service,"[3538.69, 1685.57]",,,,
54672710,688232365,688232438,1,highway.service,"[3543.95, 1707.55]",,,,
54672898#0,cluster_287019924_688241982,688241962,1,highway.service,"[3545.17, 1717.72]",,center,,
54672903#0,688241962,688241907,1,highway.service,"[3545.32, 1725.73]",,center,,
546927052,5190500377,5190500376,1,highway.service,"[3545.06, 1733.18]",Falkoniergasse,,,
54781811#0,29207433,697321237,3,highway.residential,"[3543.9, 1741.98]",Schinkelplatz,,,
54781811#2,3097317200,cluster_160543091_452948576,3,highway.residential,"[3541.86, 1754.2]",Schinkelplatz,,,
553121564,5339623423,5339623430,1,highway.footway,"[3543.9, 1741.98]",,center,,
553121565,1473258716,1472911083,1,highway.footway,"[3544.89, 1734.64]",,center,,
553222313#0,cluster_51965343_5343672900_8308269761_8308269762_8308269763,9805667045,1,highway.service,"[3545.06, 1733.18]",,,,
553222313#1,9805667045,5340467356,1,highway.service,"[3545.32, 1725.73]",,,,
553222317,5340467356,5340467358,1,highway.footway,"[3473.95, 1964.38]",,center,,
553222318#1,5343211806,5340467361,1,highway.service,"[3495.89, 1573.16]",,,,
553222321#1,cluster_5340467365_9805667038,5340467367,1,highway.service,"[3476.74, 1524.1]",,,,
55494203,29207432,697321237,1,highway.footway,"[3467.83, 1501.71]",Schinkelplatz,center,,
554949050,1919990087,652771226,1,highway.footway,"[3473.95, 1964.38]",,center,,
554949051#1,652771226,357990098,1,highway.footway,"[3476.32, 1959.04]",,center,,
555203554#1,9804390137,5356977425,1,highway.service,"[3492.63, 1923.56]",,,,
556076653,5364255711,5364255720,1,highway.footway,"[3492.63, 1923.56]",,center,,
557076767#1,5716796931,10053209451,1,highway.footway,"[3519.59, 1861.3]",,center,,
557076772,5372980366,5716796931,1,highway.footway,"[3523.43, 1844.68]",,center,,
557076776#0,cluster_160503146_1633759809_27411250_311264850_5372980361_5727160041_5727160042_5727160043_5727160044_5727160045,10053209452,1,highway.footway,"[3527.31, 1821.62]",,center,,
557076776#2,5372980351,5716796931,1,highway.footway,"[3538.43, 1759.22]",,center,,
55741054,cluster_21487185_779036561_9443073373_9443073375_9891723339,cluster_21487186_3239759268_4558254719_9443073374_9829191562,3,highway.residential,"[3538.87, 1755.5]",Rochstraße,,,
558292463#1,cluster_4681633744_5383468834_9945558808_9945558809,5383468831,1,highway.service,"[3540.22, 1744.06]",,,,
558805227#1,9805667031,5749361135,1,highway.service,"[3542.32, 1728.76]",,,,
558867476,cluster_3180211038_3182192539_5390538237,cluster_2121324871_3151820959_5390538238_9583740891_9583740892,1,highway.service,"[3542.29, 1726.45]",,,,
559106786,5393012744,5393012746,1,highway.footway,"[3542.22, 1720.29]",,center,,
559106793,270480380,5393012763,1,highway.footway,"[3541.32, 1710.15]",,center,,
560370523,cluster_1832049011_9820547961,3088748988,10,highway.tertiary,"[3536.01, 1686.2]",Oranienburger Straße,,,
561049080,4114007665,cluster_5410255875_5410255878,1,highway.service,"[3534.78, 1682.58]",,,,
561049083,cluster_5410255875_5410255878,2046942941,1,highway.service,"[3514.85, 1622.73]",,,,
561326926#1,10053209451,3792418564,1,highway.footway,"[3509.88, 1608.71]",,center,,
561333203,5518191501,887158680,1,highway.footway,"[2528.75, 1795.67]",,center,,
564016227,5434812060,5434812049,1,highway.footway,"[2706.27, 1868.14]",,center,,
564139999#1,5436103281,3182529372,1,highway.pedestrian,"[2809.65, 1911.49]",,center,,
564139999#2,3182529372,3182529387,1,highway.pedestrian,"[2791.58, 1978.45]",,center,,
564139999#3,3182529387,3182529373,1,highway.pedestrian,"[2800.56, 1954.69]",,center,,
564139999#4,3182529373,6448068513,1,highway.pedestrian,"[2511.35, 2072.33]",,center,,
564139999#5,6448068513,5436103281,1,highway.pedestrian,"[2546.02, 1973.88]",,center,,
566154986#1,cluster_3918855386_9830554041,9830554040,1,highway.service,"[2556.37, 1941.28]",,,,
566154986#2,9830554040,5451501349,1,highway.service,"[2557.25, 1938.5]",,,,
566154988,5597962232,cluster_5451501353_5451501356_9828800520_9830554042_9830554095_9830554096,1,highway.service,"[2296.7, 841.74]",,,,
566154989#2,cluster_5451501353_5451501356_9828800520_9830554042_9830554095_9830554096,5597962232,1,highway.service,"[1687.93, 1298.82]",,,,
566154990,5451501354,cluster_5451501353_5451501356_9828800520_9830554042_9830554095_9830554096,1,highway.service,"[1604.97, 1294.0]",,,,
566154991#2,cluster_5451501353_5451501356_9828800520_9830554042_9830554095_9830554096,5451501354,1,highway.service,"[1609.31, 1296.53]",,,,
566154992#2,cluster_1791264885_262470531_27411228_5451501357_5534476047_5534476048_588181343_860313203_9828188540_9830554045_9830554052,5451501358,1,highway.service,"[1678.1, 1332.55]",,,,
566154994#1,9828268672,5451501361,1,highway.service,"[1912.37, 1283.88]",,,,
566154996,5451501363,cluster_5451501364_9828268671,1,highway.service,"[1915.04, 1250.2]",,,,
566155000,5451501369,9829191551,1,highway.service,"[2461.67, 1369.06]",,,,
566155001#1,9829191551,5451501369,1,highway.service,"[2444.33, 1352.94]",,,,
566155002,5451501372,cluster_196741369_29221567_9829191552_9829191572,1,highway.service,"[2443.96, 1352.59]",,,,
566155003#1,cluster_196741369_29221567_9829191552_9829191572,5451501372,1,highway.service,"[1506.01, 1488.5]",,,,
566155004,5451501375,9828580306,1,highway.service,"[1536.12, 1475.62]",,,,
566155005#1,9828580306,5451501375,1,highway.service,"[1574.93, 1454.46]",,,,
566155006#1,9828580305,5451501380,1,highway.service,"[1589.66, 1444.3]",,,,
566155007,5451501380,9828580305,1,highway.service,"[1624.79, 1413.43]",,,,
566722177#2,5456884457,5456884459,1,highway.footway,"[1646.1, 1391.14]",,center,,
566722179,5456884457,5456884461,1,highway.footway,"[2625.77, 961.42]",,center,,
56680556#0,26749026,cluster_10158381761_29039360_9047162846_9986178366,3,highway.residential,"[2630.85, 879.35]",Robert-Koch-Platz,,,
56680557#1,1244089392,1244089393,1,highway.footway,"[2637.37, 801.6]",,center,,
56680910#0,708874736,9891315459,1,highway.footway,"[2639.06, 781.11]",,center,,
56680910#1,9891315459,cluster_10023486734_303436970,1,highway.footway,"[2061.83, 1005.35]",,center,,
56690522#1,9919378668,29039359,1,highway.service,"[2132.11, 1036.51]",,,,
569067819#1,5473650616,5473650613,1,highway.footway,"[2163.87, 1052.21]",,center,,
569067819#2,5473650613,1202223239,1,highway.footway,"[1931.44, 1072.88]",,center,,
569067819#3,1202223239,5473650729,1,highway.footway,"[1927.57, 1118.57]",,center,,
569067819#4,5473650729,5473650616,1,highway.footway,"[1922.9, 1169.15]",,center,,
569067820#1,10053209456,5473650726,1,highway.footway,"[1920.58, 1203.06]",,center,,
569067826,cluster_1819894827_5473650615,5481132483,1,highway.footway,"[1918.87, 1208.76]",,center,,
569067828,10053209461,5473650726,1,highway.footway,"[1915.68, 1241.89]",,center,,
570058775#1,3463843613,9974166885,1,highway.footway,"[1694.27, 664.28]",,center,,
570058778,3463843607,5481132480,1,highway.footway,"[1698.15, 658.93]",,center,,
570058784,5481132459,cluster_5481132451_6743816375,1,highway.footway,"[1712.71, 647.83]",,center,,
572206291,6893021650,1448294025,1,highway.service,"[1732.33, 632.35]",,,,
572619367,5501126737,5501126748,1,highway.footway,"[1735.19, 628.13]",,center,,
574144564,5512010604,5512010605,1,highway.footway,"[1737.95, 620.1]",,center,,
574993713#1,cluster_5518190829_9891723337,5518191434,1,highway.service,"[1738.47, 608.23]",,,,
574993713#4,5518191435,5518191436,1,highway.service,"[1737.48, 592.25]",,,,
576287025,5527630021,5527626219,1,highway.service,"[1705.21, 843.14]",,,,
576287029,31154797,5527630042,1,highway.service,"[1723.87, 771.22]",,,,
576287031,5527630048,5527630045,1,highway.service,"[1725.25, 752.06]",,,,
576287034,5527630057,5527630050,1,highway.service,"[1718.4, 736.43]",,,,
576310031,5527777343,5716766315,1,highway.service,"[1708.56, 728.61]",,,,
576351105#1,5528047665,3342715076,1,highway.footway,"[1690.6, 704.41]",,center,,
576351108,3342715093,5528047661,1,highway.service,"[1903.96, 977.74]",,,,
576351111,cluster_3342713388_5528047648_5528047657_5528047677_5576632442,5528047703,1,highway.footway,"[1877.65, 979.77]",,center,,
576351114#0,5528047658,cluster_3342713388_5528047648_5528047657_5528047677_5576632442,1,highway.footway,"[1850.41, 984.68]",,center,,
576351114#1,cluster_3342713388_5528047648_5528047657_5528047677_5576632442,538976209,1,highway.footway,"[1830.02, 989.2]",,center,,
576351119#0,2041054378,5528047640,1,highway.service,"[1788.68, 1003.42]",,,,
576351120#1,cluster_3342713388_5528047648_5528047657_5528047677_5576632442,cluster_287019945_3342715021_5528047685,1,highway.service,"[1770.5, 1010.06]",,,,
576351121,5528047672,5528047705,1,highway.footway,"[1736.4, 508.92]",,center,,
576351125#0,5528047640,5528047674,1,highway.footway,"[1736.64, 516.96]",,center,,
576351125#1,5528047674,5528047700,1,highway.footway,"[1745.29, 619.33]",,center,,
576351126,5528047696,cluster_287019945_3342715021_5528047685,1,highway.footway,"[1892.9, 1416.57]",,center,,
576351127,cluster_3342713388_5528047648_5528047657_5528047677_5576632442,cluster_26748101_8296993390_8296993392,1,highway.service,"[1878.27, 1412.91]",Charitéplatz,,,
576351128#0,5528047668,5528047674,1,highway.footway,"[3060.88, 1525.07]",,center,,
576351128#1,5528047674,5528047679,1,highway.footway,"[3036.37, 1536.3]",,center,,
576396731,4021514029,5528426417,1,highway.footway,"[3006.9, 1549.77]",,center,,
576396737#0,5528443732,5528443760,1,highway.footway,"[2992.13, 1556.76]",,center,,
576396737#1,5528443760,5541023502,1,highway.footway,"[2979.03, 1563.16]",,center,,
576396752,5528443767,5528443731,1,highway.footway,"[2949.33, 1576.11]",,center,,
576396765#0,4021514028,5528443768,1,highway.footway,"[2942.6, 1578.91]",,center,,
576396770#0,5528443787,9839809339,1,highway.footway,"[2820.48, 1631.67]",,center,,
576396770#1,9839809339,5528443787,1,highway.footway,"[2775.75, 1651.03]",,center,,
576396774,5528443768,5528443752,1,highway.footway,"[2749.86, 1662.24]",,center,,
576765339#3,5530983141,303436672,1,highway.footway,"[2614.42, 1719.54]",,center,,
576765339#4,303436672,303436987,1,highway.footway,"[2614.42, 1719.54]",,center,,
576839087#0,9828580291,cluster_196741367_29221514_3837048399_3837048403_3837048405_3837048407_3837048408_3837048410_3837048413_4685880745_5097270924,1,highway.footway,"[2610.34, 1721.26]",,center,,
576839087#2,cluster_196741367_29221514_3837048399_3837048403_3837048405_3837048407_3837048408_3837048410_3837048413_4685880745_5097270924,9828580204,1,highway.footway,"[2567.75, 1739.34]",,center,,
576839088#0,9828580272,cluster_196741367_29221514_3837048399_3837048403_3837048405_3837048407_3837048408_3837048410_3837048413_4685880745_5097270924,1,highway.footway,"[2543.57, 1749.72]",,center,,
576839088#2,cluster_196741367_29221514_3837048399_3837048403_3837048405_3837048407_3837048408_3837048410_3837048413_4685880745_5097270924,9828580207,1,highway.footway,"[2543.57, 1749.72]",,center,,
577202751#1,5533888837,5533888845,1,highway.footway,"[2521.42, 1759.22]",,center,,
577202754,5533888830,5533888837,1,highway.footway,"[2500.55, 1767.35]",,center,,
577202755,5533888837,5533888840,1,highway.footway,"[2460.26, 1783.21]",,center,,
577274546,4785948333,cluster_4785948329_9830554028,1,highway.service,"[2458.18, 1780.19]",,,,
577274550,9830554027,7288375933,1,highway.footway,"[3527.25, 1153.36]",,center,,
578212533,5541023447,5541023465,1,highway.footway,"[3510.54, 1237.53]",,center,,
578212548#1,3342715151,1353880228,1,highway.footway,"[3504.42, 1234.4]",,center,,
578212548#2,1353880228,cluster_3342715128_549334038_5541023494,1,highway.footway,"[2396.78, 936.56]",,center,,
583306344,303436694,cluster_5534321661_688232191,1,highway.footway,"[2449.03, 940.85]",,center,,
583306349#0,5576632450,5576630905,1,highway.footway,"[2463.81, 942.2]",,center,,
583306349#1,5576630905,5576632432,1,highway.footway,"[2483.45, 943.97]",,center,,
583306351,5576630911,5576632449,1,highway.footway,"[1788.42, 1301.64]",,center,,
583761436#1,4467712320,9830554034,1,highway.footway,"[1748.86, 1287.53]",,center,,
58416376,724228961,cluster_5534321656_688232246,1,highway.service,"[1719.27, 1276.93]",,,,
588720725#1,cluster_287019932_9911273938,549334044,1,highway.service,"[1719.27, 1276.93]",Virchowweg,center,,
588720725#10,2643742515,2643742505,1,highway.service,"[1710.27, 1273.67]",Virchowweg,center,,
588720725#15,3342715069,cluster_287019945_3342715021_5528047685,1,highway.service,"[1839.62, 1204.78]",Virchowweg,center,,
588720725#3,2643742558,2643742548,1,highway.service,"[1903.54, 1202.96]",Virchowweg,center,,
588720726#1,5622370303,5622370316,1,highway.footway,"[3957.97, 1343.56]",,center,,
588720728#1,5622376733,3342715212,1,highway.footway,"[3975.84, 1359.65]",,center,,
588720730#0,5622370302,5622376726,1,highway.footway,"[3700.62, 725.63]",,center,,
588720730#1,5622376726,5622376724,1,highway.footway,"[3708.74, 731.64]",,center,,
588720740,3342715559,3342715213,1,highway.footway,"[3787.81, 817.8]",,center,,
588733343,5622497139,5622497133,1,highway.footway,"[3756.57, 763.19]",,center,,
588733345,5622497135,5622497140,1,highway.footway,"[3756.57, 763.19]",,center,,
589906053#1,cluster_1673585734_5632884667,5632884663,1,highway.service,"[3768.49, 737.44]",,,,
589906055#1,cluster_5632884658_9554352438,5632884653,1,highway.service,"[3210.48, 966.71]",,,,
591200196,5643775360,1228616226,1,highway.footway,"[3212.66, 964.11]",,center,,
59273510#1,270480353,5457640347,1,highway.footway,"[3215.23, 962.61]",,center,,
59273518,270480352,734960961,1,highway.footway,"[3218.14, 961.96]",,center,,
59273520#0,270480355,270759398,1,highway.footway,"[3221.12, 962.25]",,center,,
59273520#3,6181022488,270480379,1,highway.footway,"[3222.53, 962.74]",,center,,
59273520#7,5393012753,6181021281,1,highway.footway,"[3223.91, 963.47]",,center,,
59286500#0,9830716368,cluster_1661927123_1661927207_311264846_311264847_5534476068_5534476069_588181309_617915219_735132786_735132792_735132793,1,highway.footway,"[3225.08, 964.37]",,center,,
59286500#4,cluster_1661927123_1661927207_311264846_311264847_5534476068_5534476069_588181309_617915219_735132786_735132792_735132793,9830554030,1,highway.footway,"[3226.14, 965.48]",,center,,
603204007#0,10053209453,cluster_160503146_1633759809_27411250_311264850_5372980361_5727160041_5727160042_5727160043_5727160044_5727160045,1,highway.footway,"[3227.01, 966.74]",,center,,
603204007#4,cluster_160503146_1633759809_27411250_311264850_5372980361_5727160041_5727160042_5727160043_5727160044_5727160045,10053209448,1,highway.footway,"[3227.65, 968.12]",,center,,
60333308#0,cluster_26747800_8296993388,9710022586,10,highway.tertiary,"[3228.08, 969.6]",Luisenstraße,,,
60333311#1,cluster_25665883_262469634_29219439_29219441_961875311,1264074481,12,highway.primary,"[3228.26, 971.35]",Grunerstraße,center,,
60333311#2,1264074481,cluster_3153662368_7416602122,12,highway.primary,"[3227.65, 974.83]",Grunerstraße,center,,
60333312#1,cluster_2644068266_26747947,cluster_8853141493_8853141497,10,highway.tertiary,"[3226.78, 976.57]",Reinhardtstraße,,,
60333312#3,cluster_8853141493_8853141497,cluster_29039237_8296993380_8296993381_8296993397,10,highway.tertiary,"[3225.52, 978.15]",Reinhardtstraße,,,
60333313,258045538,cluster_25665883_262469634_29219439_29219441_961875311,12,highway.primary,"[3220.31, 980.87]",Molkenmarkt,center,,
60333314#1,cluster_26748101_8296993390_8296993392,cluster_26934351_8296993387,3,highway.residential,"[3218.33, 980.99]",Charitéstraße,center,,
60333317#1,cluster_26747923_8098179379_8098189834_8296993393_9986178355,cluster_26748101_8296993390_8296993392,3,highway.residential,"[3216.36, 980.7]",Schumannstraße,,,
60333317#2,cluster_26748101_8296993390_8296993392,cluster_26748159_8098189832,3,highway.residential,"[3214.5, 980.02]",Schumannstraße,,,
606078064#0,6448068515,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,1,highway.footway,"[3214.5, 980.02]",,center,,
606078064#2,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,9700749462,1,highway.footway,"[3212.98, 979.08]",,center,,
606078065,5747234980,5747234975,11,highway.secondary,"[3209.8, 974.88]",Spandauer Straße,center,,
606078068#0,6448068511,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,1,highway.footway,"[3209.17, 971.4]",,center,,
606078068#2,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,6565432170,1,highway.footway,"[3209.35, 969.62]",,center,,
606078070#0,cluster_25665883_262469634_29219439_29219441_961875311,5747234980,11,highway.secondary,"[3209.86, 967.92]",Spandauer Straße,center,,
606078071#0,341340978,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,11,highway.secondary,"[2736.19, 1084.76]",Spandauer Straße,center,,
606386757#1,5749361135,9805667027,1,highway.service,"[2119.17, 1738.66]",,,,
606386759#1,9805667027,5749361135,1,highway.service,"[2117.54, 1772.92]",,,,
607001337,6460260305,4602144431,1,highway.footway,"[3363.11, 1849.29]",,center,,
611799384#0,1213529554,270480355,1,highway.service,"[3356.81, 1846.44]",,,,
611799384#1,270480355,270759386,1,highway.service,"[3353.5, 1844.0]",,,,
612061609#1,9903806073,9903806078,1,highway.footway,"[3349.4, 1837.95]",,center,,
615489860,5820114469,5820114470,1,highway.footway,"[2378.92, 1292.41]",,center,,
61583422#0,10196222621,10196188914,1,highway.footway,"[2335.98, 1344.84]",,center,,
61583422#1,10196188914,768074045,1,highway.footway,"[3320.09, 1067.06]",,center,,
61583423#1,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,4566145594,11,highway.secondary,"[3308.38, 1078.44]",Spandauer Straße,center,,
61583424#1,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,341340978,11,highway.secondary,"[3308.38, 1078.44]",Spandauer Straße,center,,
61584187#1,29194675,160493853,12,highway.primary,"[3392.48, 970.52]",,center,,
61585626#1,665938558,665938570,1,highway.footway,"[2471.53, 1295.49]",,center,,
61585626#3,665938490,665911105,1,highway.footway,"[2466.07, 1358.62]",,center,,
616035140#0,8353772566,cluster_1348697004_1447899974_5824657588_5824657589_5824657593,1,highway.footway,"[2464.92, 1370.03]",,center,,
61670665,768684050,768683993,1,highway.service,"[2473.76, 1268.39]",,,,
616804220#0,3790637385,3790637387,1,highway.service,"[2485.33, 1127.72]",,center,,
616804220#1,3790637387,3790637385,1,highway.service,"[2479.7, 1196.11]",,center,,
622088433,5876555904,5876555901,1,highway.service,"[2839.7, 1735.03]",,,,
6227654#1,cluster_1857078817_1857078819_21487162_26748887_3781110320_3781110322_3781110323_3781110324_3781110325_4363314592_4943615784_4943615793_51965345_8308269764_8308269765_8308269766_8308269767,cluster_1668685163_1668685217_262478055_3253177076_3253177078_3820768524_3918673916_3918673918_4221253803_4221253804_4221253809_4363312286_4603453592_4603453593_4603453594_4603453595_8930450388_9850600535_9850600536_9850600539,11,highway.secondary,"[2834.67, 1720.7]",Friedrichstraße,center,,
6227656#1,cluster_51965343_5343672900_8308269761_8308269762_8308269763,cluster_1857078817_1857078819_21487162_26748887_3781110320_3781110322_3781110323_3781110324_3781110325_4363314592_4943615784_4943615793_51965345_8308269764_8308269765_8308269766_8308269767,11,highway.secondary,"[2830.58, 1696.91]",Chausseestraße,center,,
6227658#2,7643943079,29192284,3,highway.residential,"[2837.6, 1708.16]",Johannisstraße,,,
6227796#1,cluster_1857078817_1857078819_21487162_26748887_3781110320_3781110322_3781110323_3781110324_3781110325_4363314592_4943615784_4943615793_51965345_8308269764_8308269765_8308269766_8308269767,5340467359,11,highway.secondary,"[2841.15, 1718.58]",Chausseestraße,center,,
6227796#2,5340467359,cluster_51965343_5343672900_8308269761_8308269762_8308269763,11,highway.secondary,"[2845.83, 1734.69]",Chausseestraße,center,,
6228081#0,1769589034,1769589022,11,highway.secondary,"[2846.1, 1747.16]",Friedrichstraße,,,
6228154#0,30731698,cluster_1668685163_1668685217_262478055_3253177076_3253177078_3820768524_3918673916_3918673918_4221253803_4221253804_4221253809_4363312286_4603453592_4603453593_4603453594_4603453595_8930450388_9850600535_9850600536_9850600539,17,railway.tram,"[2830.58, 1696.91]",,center,,
6228154#2,cluster_1668685163_1668685217_262478055_3253177076_3253177078_3820768524_3918673916_3918673918_4221253803_4221253804_4221253809_4363312286_4603453592_4603453593_4603453594_4603453595_8930450388_9850600535_9850600536_9850600539,98973667,17,railway.tram,"[2814.09, 1652.03]",,center,,
625127544#2,8353772555,1342724004,1,highway.footway,"[2499.03, 1370.82]",,center,,
