id,from,to,priority,type,shape,name,spreadType,bidi,distance
104786912#1,7146631152,1208647642,1,highway.pedestrian,"2846.38,854.27 2833.68,853.20 2836.13,824.33",,center,,
1048127663#1,9636802353,9959226600,1,highway.footway,"3242.31,835.70 3215.41,827.52 3198.26,823.85 3148.05,820.17 3138.71,819.08",,center,,
1049894530#0,9645610050,9828787610,17,railway.tram,"3474.69,2313.34 3420.31,2208.51 3410.71,2190.10 3408.49,2185.64 3407.60,2183.92 3404.22,2176.90 3403.26,2174.90 3401.65,2170.54 3401.25,2169.52 3399.94,2165.21 3398.94,2160.96 3398.39,2157.08 3398.34,2156.20 3398.19,2153.68 3398.40,2147.55 3398.70,2144.92 3399.10,2141.27 3399.91,2137.62 3400.43,2135.25 3402.39,2127.38 3404.05,2122.59 3415.29,2096.04 3427.06,2071.66 3430.45,2064.81 3463.03,1997.15 3472.04,1977.09 3474.99,1970.92",,center,-143931933#0,
104991251,1210473765,1210473819,1,highway.service,"2787.74,1474.72 2791.95,1485.44 2825.30,1584.13",,,,
104991252#0,1210473700,4616230260,1,highway.footway,"2875.56,1390.02 2861.35,1395.54 2858.34,1393.67",,center,,
104991252#1,4616230260,1210473791,1,highway.footway,"2858.34,1393.67 2849.72,1399.21 2839.51,1403.31",,center,,
104991252#2,1210473791,1210473657,1,highway.footway,"2839.51,1403.31 2836.29,1409.00 2834.39,1416.51",,center,,
1051072456,297091697,298352344,18,railway.subway,"4104.93,990.05 4098.96,997.66 4092.04,1009.05 4087.23,1017.58 4078.11,1029.33 4070.83,1036.05 4062.60,1041.72 4054.62,1045.71 4046.43,1048.61 4038.93,1050.42 4033.30,1051.26 4023.70,1051.72 4014.81,1051.21 4005.68,1049.02 3998.96,1046.80",GN-Tunnel,center,,
1051100384,cluster_4565322441_5397577486_768038174_863119413,cluster_4565322444_4565322445,17,railway.tram,"3976.98,1244.08 3986.74,1233.33 4006.16,1211.97 4024.89,1191.56",,center,,
1051100385#1,cluster_4565322441_5397577486_768038174_863119413,cluster_1987191204_29219465_30731504_4673135645_4673135646_6447810050_9891678215,17,railway.tram,"3979.01,1246.57 3947.27,1280.93 3934.05,1295.24 3929.26,1299.08 3927.43,1300.15",,center,,
1051100385#3,cluster_1987191204_29219465_30731504_4673135645_4673135646_6447810050_9891678215,2831092402,17,railway.tram,"3915.96,1302.96 3911.61,1303.19 3907.95,1302.55",,center,,
1051100385#4,2831092402,1633112625,17,railway.tram,"3907.95,1302.55 3906.75,1302.34 3903.35,1301.37 3897.59,1298.74 3887.95,1292.94",,center,,
1051100386,1633112625,cluster_1827996511_1827996525,17,railway.tram,"3887.95,1292.94 3876.37,1283.55 3829.83,1246.45 3726.44,1164.92 3686.32,1133.29",,center,,
1051100387#0,1615564389,cluster_4565322435_4565322436,17,railway.tram,"4057.90,1250.88 4064.30,1243.89 4069.02,1238.78",,center,-1051100387#0,
1051100387#1,cluster_4565322435_4565322436,1615531690,17,railway.tram,"4069.02,1238.78 4075.65,1231.59 4100.13,1205.36 4114.75,1189.09",,center,-803941113,
1051100388#1,cluster_4565322435_4565322436,1615564390,17,railway.tram,"4071.85,1241.43 4060.54,1253.32",,center,,
1051150929,9659552212,9659552196,1,highway.footway,"3471.51,908.58 3474.86,910.00 3477.48,910.23 3480.59,909.85 3483.51,908.50 3486.48,906.65 3489.18,903.98 3492.52,900.59 3495.47,898.37 3498.62,896.73 3501.37,895.71 3505.15,895.02 3508.57,894.99 3511.29,895.45 3513.91,896.37 3515.68,897.35 3519.03,900.34",,center,,
